rxcui,name,tty,search_traffic
466570,pumpkin seed oil,IN,0
314743,nux vomica extract,IN,0
260014,watermelon preparation,IN,0
325517,phenylehrine,IN,0
4448,floxacillin,IN,0
1007589,"diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated",MIN,0
866165,dr. smith's rash-n-all,BN,0
10580,thyrotropin-releasing hormone,IN,0
221113,levorotatory alkaloids of belladonna,IN,0
29542,"mercury, ammoniated",IN,0
1089096,procomycin,BN,0
37744,teferrol,IN,0
496343,cartilade,BN,0
1292450,dr. oh balm,BN,0
21226,clemizolpenicillin,IN,0
19791,brovanexine,IN,0
1007627,garlic preparation / hawthorn preparation,MIN,0
1090846,medi-lyte,BN,0
798286,human-bovine reassortant rotavirus strain g1 vaccine,IN,0
798288,human-bovine reassortant rotavirus strain g2 vaccine,IN,0
798290,human-bovine reassortant rotavirus strain g3 vaccine,IN,0
1007584,"acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated",MIN,0
993258,oxy gard,BN,0
798444,haemophilus influenzae b (ross strain) capsular polysaccharide meningococcal protein conjugate vaccine,IN,0
1007531,cannabinol / tetrahydrocannabinol,MIN,0
800506,clinimix e 5/25,BN,0
29421,mecobalamin,IN,0
800645,ionosol-mb,BN,0
800951,hepatasol 8,BN,0
800896,freamine iii 8.5,BN,0
10402,tetrahydrocannabinol,IN,0
1976,cannabinol,IN,0
218128,m-m-r ii,BN,0
1928871,quinja,BN,0
804179,"measles virus vaccine live, enders' attenuated edmonston strain",IN,0
1007534,"measles virus vaccine live, enders' attenuated edmonston strain / mumps virus vaccine live, jeryl lynn strain / rubella virus vaccine live (wistar ra 27-3 strain)",MIN,0
2473,chondroitin sulfates,IN,0
1007539,"belladonna extract, usp / ephedrine",MIN,0
4024,"ergoloid mesylates, usp",IN,0
833093,aminosyn ii 3.5 % m in 5 % dextrose,BN,0
284110,fe heme polypeptide,IN,0
798292,human-bovine reassortant rotavirus strain g4 vaccine,IN,0
798294,human-bovine reassortant rotavirus strain p1a[8] vaccine,IN,0
1007640,human-bovine reassortant rotavirus strain g1 vaccine / human-bovine reassortant rotavirus strain g2 vaccine / human-bovine reassortant rotavirus strain g3 vaccine / human-bovine reassortant rotavirus strain g4 vaccine / human-bovine reassortant rotavirus strain p1a[8] vaccine,MIN,0
1313812,grx hemorrhoidal,BN,0
800634,ionosol-b,BN,0
4337,fentanyl,IN,0
857497,lickables hairball relief,BN,0
219301,poly-vi-sol with iron,BN,0
78678,rauwolfia preparation,IN,0
1302939,atopalm hemorrhoidal,BN,0
1427400,preparation h reformulated jun 2013,BN,0
259314,black pepper preparation,IN,0
27866,isoaminile,IN,0
605652,tucks hemorrhoidal,BN,0
1087415,icar-c plus,BN,0
21993,cyclonium,IN,0
408114,golden seal extract,IN,0
8519,polyethylenes,IN,0
1491011,bacitraycin plus max strength,BN,0
31786,nifurzide,IN,0
1086848,q-gel with lipoic acid,BN,0
324030,papaya preparation,IN,0
353110,fibrinolysis inhibitor,IN,0
23020,difebarbamate,IN,0
236953,guarana preparation,IN,0
894987,dog skin extract,IN,0
895495,dog hair extract,IN,0
1007660,dog hair extract / dog skin extract,MIN,0
20891,chlorthenoxazin,IN,0
37333,sulfanilylurea,IN,0
4604,fursultiamin,IN,0
24807,febarbamate,IN,0
577312,"mineral oil, light",IN,0
1007702,aceprometazine / meprobamate,MIN,0
17614,aluminum magnesium silicate,IN,0
19464,bisdequalinium,IN,0
1007726,bisdequalinium / prednisolone,MIN,0
669602,rena-vite,BN,0
314583,d-biotin,IN,0
1594958,soothe mineral oil,BN,0
895488,domestic cow hair extract,IN,0
1008162,domestic cow hair extract / domestic cow skin extract,MIN,0
319823,thyme preparation,IN,0
1008450,black imported fire ant allergenic extract / red imported fire ant allergenic extract,MIN,0
33086,pentifylline,IN,0
885183,agkistrodon piscivorus antivenin,IN,0
885185,crotalus adamanteus antivenin,IN,0
885187,crotalus atrox antivenin,IN,0
885189,crotalus scutulatus antivenin,IN,0
1008507,agkistrodon piscivorus antivenin / crotalus adamanteus antivenin / crotalus atrox antivenin / crotalus scutulatus antivenin,MIN,0
221109,"insulin, regular, pork",IN,0
1008509,"insulin, isophane / insulin, regular, pork",MIN,0
1014281,sensi-care body,BN,0
1101329,rash relief clear,BN,0
236206,diisopromine,IN,0
352700,hydron ex,BN,0
405132,hy-kxp,BN,0
605104,kgs hc,BN,0
404978,de-chlor nx,BN,0
8561,polysorbates,IN,0
1008532,penicillin g procaine / penicillin g sodium,MIN,0
34930,pseudoisocytidine,IN,0
1008501,"insulin, isophane / regular insulin, human",MIN,0
1605101,"insulin, isophane",IN,0
54989,aluminum potassium sulfate,IN,0
852479,horse skin extract,IN,0
259351,alpha-d-galactosidase enzyme,IN,0
802668,rightstep,BN,0
995856,encora am tablet,BN,0
995860,encora pm tablet,BN,0
352687,hemorid cream,BN,0
266364,bearberry preparation,IN,0
805541,"influenza virus vaccine, live attenuated, b-florida-4-2006 strain",IN,0
253182,"regular insulin, human",IN,0
1008486,"influenza virus vaccine, live attenuated, a-south dakota-6-2007 (h1n1) (a-brisbane-59-2007-like) strain / influenza virus vaccine, live attenuated, a-uruguay -716-2007 (h3n2) (a-brisbane-10-2007-like) strain / influenza virus vaccine, live attenuated, b-florida-4-2006 strain",MIN,0
581550,citrus pectin extract,IN,0
901505,neisseria meningitidis serogroup a oligosaccharide diphtheria crm197 protein conjugate vaccine,IN,0
901507,neisseria meningitidis serogroup c oligosaccharide diphtheria crm197 protein conjugate vaccine,IN,0
901509,neisseria meningitidis serogroup w-135 oligosaccharide diphtheria crm197 protein conjugate vaccine,IN,0
901511,neisseria meningitidis serogroup y oligosaccharide diphtheria crm197 protein conjugate vaccine,IN,0
1008495,neisseria meningitidis serogroup a oligosaccharide diphtheria crm197 protein conjugate vaccine / neisseria meningitidis serogroup c oligosaccharide diphtheria crm197 protein conjugate vaccine / neisseria meningitidis serogroup w-135 oligosaccharide diphtheria crm197 protein conjugate vaccine / neisseria meningitidis serogroup y oligosaccharide diphtheria crm197 protein conjugate vaccine,MIN,0
219298,poly-vi-sol,BN,0
905470,swineaid,BN,0
74,4-aminobenzoic acid,IN,0
800295,aminosyn-hf 8 %,BN,0
33829,plasma-lyte 148,BN,0
219241,physiolyte,BN,0
219261,plasma-lyte 56,BN,0
1008708,pumpkin seed oil / saw palmetto extract,MIN,0
800119,aminosyn ii 4.25/25,BN,0
31005,n-acetyltyrosine,IN,0
217503,prep-hem,BN,0
800930,hepatamine 8,BN,0
516,allobarbital,IN,0
10572,thyroid (usp),IN,0
314776,"peptone,dried",IN,0
317207,calcium iodized,IN,0
1008725,"calcium iodized / peptone,dried / thyroid (usp)",MIN,0
618771,gamma-aminobutyrate,IN,0
236122,ethylnicotinate,IN,0
237144,thurfyl salicylate,IN,0
32014,normosol-r,BN,0
236880,ethyl hexyl salicylate,IN,0
216847,ed cyte f,BN,0
1008601,pygeum africanum preparation / urtica preparation,MIN,0
217508,hemocyte-f,BN,0
237087,bismuth camphocarbonate,IN,0
1310635,osteo bi-flex,BN,0
807380,dextrose and electrolyte no. 75,BN,0
91778,amino-cerv,BN,0
324005,d-transallethrin,IN,0
319816,urtica preparation,IN,0
220982,yohimbine,IN,0
91171,dihydro-beta-ergocryptine,IN,0
579598,soybean lecithin,IN,0
1008611,garlic preparation / soybean lecithin,MIN,0
884749,ocean blue nutritionals omega-3 1450,BN,0
1008629,carbinoxamine maleate / carbinoxamine tannate,MIN,0
801169,vita-respa,BN,0
8859,proteins,IN,0
91170,dihydro-alpha-ergocryptine,IN,0
17747,aminoquinuride,IN,0
995738,black imported fire ant allergenic extract,IN,0
180806,butalamine,IN,0
867341,red imported fire ant allergenic extract,IN,0
1189641,trophamine 6 %,BN,0
1052726,prevail-fx,BN,0
8611,povidone-iodine,IN,0
999533,mi-omega,BN,0
801388,plasma-lyte r,BN,0
7676,opium,IN,0
1008288,"belladonna extract, usp / opium",MIN,0
858740,lickables natural hairball relief,BN,0
1008299,"l1 protein, human papillomavirus type 16 vaccine / l1 protein, human papillomavirus type 18 vaccine",MIN,0
851744,red maple pollen extract,IN,0
851866,silver maple pollen extract,IN,0
851874,hard maple pollen extract,IN,0
1008301,hard maple pollen extract / red maple pollen extract / silver maple pollen extract,MIN,0
47627,calcium phosphate dibasic,IN,0
905250,d-worm combo,BN,0
996020,sentry hc worm x plus,BN,0
340262,prune preparation,IN,0
1189636,trophamine 10 %,BN,0
1008272,"diphtheria toxoid vaccine, inactivated / haemophilus capsular oligosaccharide",MIN,0
1008268,black pepper preparation / echinacea preparation,MIN,0
17784,ammonium ferrous sulfate,IN,0
1486783,nail md spray,BN,0
18891,benphothiamine,IN,0
1008190,dihydroxybutyl ether / simethicone,MIN,0
21255,clofexamide,IN,0
61,beta-alanine,IN,0
2106,carnitine,IN,0
236407,tricarbaurinium,IN,0
220326,tis-u-sol,BN,0
800446,clinimix 5/25,BN,0
236449,propylene glycol salicylate,IN,0
1008244,prednisolone / propylene glycol salicylate,MIN,0
800397,clinimix 2.75/5,BN,0
800407,clinimix 4.25/20,BN,0
800412,clinimix 4.25/25,BN,0
800417,clinimix 4.25/5,BN,0
800441,clinimix 5/20,BN,0
1008311,"prune preparation / sennosides, usp",MIN,0
1008313,"plantago seed / sennosides, usp",MIN,0
991323,pur-oxy,BN,0
805471,"influenza virus vaccine, inactivated, influenza b (b-florida-4-2006) strain",IN,0
1008368,korean ginseng preparation / siberian ginseng preparation / vitamin b 12,MIN,0
21171,citiolone,IN,0
8215,phosphatidylethanolamines,IN,0
8217,phosphatidylinositols,IN,0
352790,natelle,BN,0
805467,"influenza virus vaccine, inactivated, a-h1n1 (a-brisbane-59-2007) strain",IN,0
805469,"influenza virus vaccine, inactivated, a-h3n2 (a-uruguay-716-2007) strain",IN,0
1008390,"influenza virus vaccine, inactivated, a-h1n1 (a-brisbane-59-2007) strain / influenza virus vaccine, inactivated, a-h3n2 (a-uruguay-716-2007) strain / influenza virus vaccine, inactivated, influenza b (b-florida-4-2006) strain",MIN,0
1008352,testosterone 17-phenylpropionate / testosterone isocaproate / testosterone propionate,MIN,0
218313,menomune a/c/y/w-135,BN,0
314724,meningococcal polysaccharide vaccine group w-135,IN,0
314725,meningococcal polysaccharide vaccine group y,IN,0
1008395,meningococcal group a polysaccharide / meningococcal group c polysaccharide / meningococcal polysaccharide vaccine group w-135 / meningococcal polysaccharide vaccine group y,MIN,0
19943,buzepide metiodide,IN,0
17073,adrenalone,IN,0
221069,"calcium chloride, dihydration",IN,0
319812,siberian ginseng preparation,IN,0
1008344,streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 23f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 4 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 6b capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 9v capsular antigen diphtheria crm197 protein conjugate vaccine,MIN,0
991278,astri-uc,BN,0
1053856,carb-o-lac,BN,0
32009,normethadone,IN,0
6823,methaqualone,IN,0
6755,mephenesin,IN,0
9504,s-adenosylmethionine,IN,0
784126,peri-colace reformulated feb 2008,BN,0
219866,senokot-s,BN,0
607363,senosol-ss,BN,0
220590,u-lactin,BN,0
798232,streptococcus pneumoniae serotype 9v capsular antigen diphtheria crm197 protein conjugate vaccine,IN,0
215461,atrac-tain,BN,0
798220,streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine,IN,0
798222,streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine,IN,0
798224,streptococcus pneumoniae serotype 19f capsular antigen diphtheria crm197 protein conjugate vaccine,IN,0
798226,streptococcus pneumoniae serotype 23f capsular antigen diphtheria crm197 protein conjugate vaccine,IN,0
798228,streptococcus pneumoniae serotype 4 capsular antigen diphtheria crm197 protein conjugate vaccine,IN,0
798230,streptococcus pneumoniae serotype 6b capsular antigen diphtheria crm197 protein conjugate vaccine,IN,0
800501,clinimix e 5/20,BN,0
800459,clinimix e 2.75/5,BN,0
1008748,"haemophilus capsular oligosaccharide / tetanus toxoid vaccine, inactivated",MIN,0
743,amylases,IN,0
22293,danthron,IN,0
1540533,gold bond anti-itch intensive relief,BN,0
1006895,fluocortolone caproate / fluocortolone pivalate,MIN,0
73,docosahexaenoate,IN,0
578635,cerebral phospholipids,IN,0
1006898,cerebral phospholipids / docosahexaenoate,MIN,0
618453,gamma-linolenate,IN,0
42625,dehydrocholate,IN,0
5228,heparinoids,IN,0
236719,"sodium phosphate, dibasic",IN,0
37855,testosterone 17-phenylpropionate,IN,0
1006908,testosterone 17-phenylpropionate / testosterone decanoate / testosterone isocaproate / testosterone propionate,MIN,0
81782,shark cartilage extract,IN,0
763096,"poliovirus vaccine inactivated, type 1 (mahoney)",IN,0
763098,"poliovirus vaccine inactivated, type 2 (mef-1)",IN,0
763100,"poliovirus vaccine inactivated, type 3 (saukett)",IN,0
1006915,"poliovirus vaccine inactivated, type 1 (mahoney) / poliovirus vaccine inactivated, type 2 (mef-1) / poliovirus vaccine inactivated, type 3 (saukett)",MIN,0
217812,isopto cetamide,BN,0
1551383,cocci-cure p for poultry,BN,0
1433193,cocci-cure c for calves,BN,0
1006495,indian wormwood sage pollen extract,IN,0
1006371,mango blossom pollen extract,IN,0
1006406,vet one,BN,0
1304248,duraflor,BN,0
852260,black oak pollen extract,IN,0
852046,nettle pollen extract,IN,0
995600,rough cocklebur pollen extract,IN,0
852015,corn pollen extract,IN,0
867142,prairie sagebrush pollen extract,IN,0
1429877,ampromed-p,BN,0
314455,silk allergenic extract,IN,0
1006506,tall oat grass pollen extract,IN,0
1006510,barley malt allergenic extract,IN,0
1305123,longrange,BN,0
1423668,tri-heart plus,BN,0
1313064,heartshield plus,BN,0
1092541,amprol,BN,0
235787,capsicum oleoresin,IN,0
8031,endopeptidases,IN,0
800377,clinimix e 4.25/5,BN,0
259412,griffonia preparation,IN,0
55018,dibasic potassium phosphate,IN,0
1007029,"dibasic potassium phosphate / sodium phosphate, dibasic / sodium phosphate, monobasic",MIN,0
1367399,symphytum uplandicum leaf extract,IN,0
477531,echinacea purpurea aerial parts extract,IN,0
1007034,echinacea purpurea aerial parts extract / golden seal root,MIN,0
729827,orajel baby tooth and gum cleaner,BN,0
9796,simethicone,IN,0
800000,dianeal pd-2/4.25,BN,0
800058,dianeal pd-2/1.5,BN,0
800041,dianeal pd-2/2.5,BN,0
800071,dianeal low calcium 4.25,BN,0
800112,dianeal low calcium 2.5,BN,0
800067,dianeal low calcium 1.5,BN,0
805549,"influenza virus vaccine, inactivated a-brisbane-59-2007 (h1n1) strain",IN,0
805551,"influenza virus vaccine, inactivated a-uruguay-716-2007 (h3n2) (a-brisbane-10-2007-like) strain",IN,0
805553,"influenza virus vaccine, inactivated b-florida-4-2006 strain",IN,0
1007047,"influenza virus vaccine, inactivated a-brisbane-59-2007 (h1n1) strain / influenza virus vaccine, inactivated a-uruguay-716-2007 (h3n2) (a-brisbane-10-2007-like) strain / influenza virus vaccine, inactivated b-florida-4-2006 strain",MIN,0
235496,"sodium phosphate, monobasic",IN,0
831427,aminosyn-pf 7%,BN,0
800342,"aminosyn-pf 10 %, sulfite-free",BN,0
265647,garlic preparation,IN,0
221105,haemophilus capsular oligosaccharide,IN,0
258326,st. john's wort extract,IN,0
228041,echinacea preparation,IN,0
253171,golden seal root,IN,0
285240,veratrum viride preparation,IN,0
6760,meprobamate,IN,0
283740,sweetleaf preparation,IN,0
22427,dehydrosanol,IN,0
91266,rhubarb preparation,IN,0
6696,mefruside,IN,0
236881,butoxycaine,IN,0
29900,methylnicotinate,IN,0
484348,omega-3 acid ethyl esters (usp),IN,0
402565,dibunate,IN,0
161203,aceprometazine,IN,0
53750,nonoxynol-9,IN,0
995743,canada goldenrod pollen extract,IN,0
852158,russian thistle pollen extract,IN,0
892628,pork allergenic extract,IN,0
891502,arabica coffee bean allergenic extract,IN,0
1000585,sentry aq mardel clout,BN,0
6055,isoptocarpine,BN,0
807761,bp 10-wash,BN,0
220838,visine l.r.,BN,0
216790,duramist plus,BN,0
218562,ntz long acting nasal,BN,0
218667,neo-synephrine 12 hour,BN,0
219922,sinex long-acting,BN,0
702024,dristan 12-hour nasal spray,BN,0
1650599,cleartime nasal decongestant,BN,0
10014,squalene,IN,0
1006909,shark cartilage extract / squalene,MIN,0
1001473,ecpirin,BN,0
8308,vitamin k 1,IN,0
827148,align,BN,0
1037027,doctor's choice,BN,0
1037031,kid's choice,BN,0
545237,fml-s,BN,0
1251451,ez2go stimu-lax tablet,BN,0
1718985,gavilyte-h,BN,0
4099,"estrogens, conjugated (usp)",IN,0
901299,whole wheat allergenic extract,IN,0
852659,western wheatgrass pollen extract,IN,0
1044308,septi-soothe,BN,0
202886,depo-provera,BN,0
545467,depo-subq provera,BN,0
48876,depo-estradiol,BN,0
901845,alternaria alternata allergenic extract,IN,0
214549,"estrogens, esterified (usp)",IN,0
807210,doxidan reformulated sep 2008,BN,0
215693,bisac-evac,BN,0
216229,correct (new formula),BN,0
405055,ex-lax ultra,BN,0
750168,alophen reformulated jan 2008,BN,0
751981,evac-u-gen reformulated jan 2008,BN,0
751985,feen-a-mint reformulated jan 2008,BN,0
754460,correctol laxative reformulated feb 2008,BN,0
1088749,medactive rinse,BN,0
217269,gel-kam,BN,0
630262,dental resources perio maintenance rinse,BN,0
1248586,activeoxy,BN,0
11248,vitamin b 12,IN,0
644516,seb-prev,BN,0
215702,bleph-10,BN,0
220082,sulf-10,BN,0
1048974,oxyblend,BN,0
1425437,oxy-care 502,BN,0
1491826,perox-50,BN,0
1006204,pre milk iod,BN,0
1116741,"influenza virus vaccine, inactivated a-christchurch-16-2010 nib-74 (h1n1) (a-california-7-2009) strain / influenza virus vaccine, inactivated a-victoria-210-2009 x-187 (h3n2) (a-perth-16-2009) strain / influenza virus vaccine, inactivated b-brisbane-60-2008 strain",MIN,0
1006250,"influenza virus vaccine, inactivated a-california-07-2009 x-181 (h1n1) strain",IN,0
1006258,apiospora montagnei allergenic extract,IN,0
999384,aspergillus flavus allergenic extract,IN,0
1006297,aspergillus niger var. niger allergenic extract,IN,0
1006310,aspergillus repens allergenic extract,IN,0
314324,aspergillus terreus allergenic extract,IN,0
1006340,cayenne pepper allergenic extract,IN,0
857921,"influenza virus vaccine, inactivated b-brisbane-60-2008 strain",IN,0
1008845,"influenza virus vaccine, inactivated a-california-07-2009 x-181 (h1n1) strain / influenza virus vaccine, inactivated a-victoria-210-2009 x-187 (h3n2) (a-perth-16-2009) strain / influenza virus vaccine, inactivated b-brisbane-60-2008 strain",MIN,0
630266,gingi med,BN,0
100534,vibrio cholerae serotype ogawa,IN,0
630300,dental resources brand of stannous fluoride,BN,0
833556,gelato stannous fluoride,BN,0
1435506,gelato perio rinse,BN,0
220020,stanimax perio rinse,BN,0
10032,stanozolol,IN,0
100533,vibrio cholerae serotype inaba,IN,0
1007845,vibrio cholerae serotype inaba / vibrio cholerae serotype ogawa,MIN,0
1005702,citracal maximum + d,BN,0
1005931,"influenza virus vaccine, inactivated a-victoria-210-2009 x-187 (h3n2) (a-perth-16-2009) strain",IN,0
