name,tty
Acetaminophen / Chlorpheniramine / Guaifenesin / Phenylpropanolamine,MIN
Acetaminophen / Diclofenac,MIN
Acetaminophen / Codeine / Ibuprofen,MIN
Acetaminophen / Carisoprodol,MIN
Acetaminophen / Scopolamine,MIN
Acetaminophen / Caffeine / Chlorpheniramine / Pseudoephedrine,MIN
Acetaminophen / Caffeine / Codeine,MIN
Acetaminophen / Methocarbamol,MIN
Acetaminophen / Doxylamine,MIN
Acetaminophen / Chlorpheniramine / Phenylpropanolamine / phenyltoloxamine,MIN
Acetaminophen / Meprobamate,MIN
Acetaminophen / oxatomide / Phenylephrine,MIN
Acetaminophen / butabarbital,MIN
dexpanthenol / Salicylic Acid,MIN
Caffeine / hordenine,MIN
Chlorzoxazone / Ketoprofen,MIN
Atenolol / Chlorthalidone / Hydralazine,MIN
clofexamide / clofezone,MIN
Chlorhexidine / Hydrocortisone / Ketoconazole,MIN
Menthol / Simethicone,MIN
beta-Alanine / Oxazepam,MIN
calcium lactate / Magnesium Oxide,MIN
diethylamine salicylate / myrtecaine,MIN
Carnitine / Racemethionine / Thiamine,MIN
Acetaminophen / Styramate,MIN
Acetaminophen / chlorphenoxamine / Phenylephrine,MIN
Acetaminophen / Ambroxol / oxatomide,MIN
Acetaminophen / Dipyrone,MIN
Acetaminophen / cinnamedrine / pamabrom / Pyrilamine,MIN
Acetaminophen / Diphenhydramine / Phenylpropanolamine,MIN
Acetaminophen / Chlorpheniramine / Phenylephrine / Phenylpropanolamine / Pyrilamine,MIN
Acetaminophen / Phenylpropanolamine / phenyltoloxamine,MIN
Acetaminophen / Caffeine / Chlorpheniramine / Phenylephrine / Pyrilamine,MIN
Acetaminophen / butalbital / Codeine,MIN
Acetaminophen / butalbital / Caffeine / Hydrocodone,MIN
Acetaminophen / Caffeine / phenyltoloxamine,MIN
Acetaminophen / Chlorzoxazone,MIN
Acetaminophen / Caffeine / salicylamide,MIN
Acetaminophen / Chlormezanone,MIN
Acetaminophen / Doxylamine / Pseudoephedrine,MIN
Acetaminophen / Brompheniramine / Phenylpropanolamine,MIN
pridinol / rofecoxib,MIN
Hydrochlorothiazide / Magnesium Chloride / Methotrimeprazine,MIN
Activated Charcoal / Papaverine,MIN
Caffeine / ethenzamide,MIN
Metolazone / Triamterene,MIN
Amiloride / Trichlormethiazide,MIN
Acetaminophen / Caffeine / Chlorpheniramine / Phenylpropanolamine,MIN
"belladonna extract, USP / Charcoal",MIN
Acetaminophen / Caffeine / Codeine / salicylamide,MIN
Acetaminophen / Caffeine / Phenylpropanolamine / Pyrilamine,MIN
Acetaminophen / Phenylpropanolamine,MIN
Acetaminophen / Phenobarbital,MIN
Acetaminophen / Meperidine,MIN
Acetaminophen / dihydrocodeine / salicylamide,MIN
Acetaminophen / Dextromethorphan / Phenylpropanolamine,MIN
Acetaminophen / Dextromethorphan / Phenylephrine / Pyrilamine,MIN
Acetaminophen / Dextromethorphan / Guaifenesin / Phenylpropanolamine,MIN
Acetaminophen / Codeine / Guaifenesin / Phenylpropanolamine,MIN
Acetaminophen / cinnamedrine / pamabrom,MIN
Acetaminophen / Chlorpheniramine / Phenylpropanolamine / salicylamide,MIN
Acetaminophen / Chlorpheniramine / Phenylpropanolamine,MIN
Acetaminophen / Chlorpheniramine / Phenylephrine / salicylamide,MIN
Acetaminophen / Chlorpheniramine / Phenylephrine / Pyrilamine,MIN
Acetaminophen / Calcium Carbonate,MIN
Acetaminophen / Caffeine / Phenylpropanolamine / salicylamide,MIN
Acetaminophen / Caffeine / Guaifenesin / Phenylephrine,MIN
alginic acid / magnesium carbonate,MIN
"belladonna extract, USP / Opium",MIN
Glucosamine / hyaluronate / methylsulfonylmethane,MIN
"attapulgite / Salicylic Acid / SULFUR,COLLOIDAL",MIN
Iodine / Isopropyl Alcohol / Sodium Iodide,MIN
Hydroflumethiazide / Spironolactone,MIN
Apple pectin / guar gum,MIN
Ascorbic Acid / ferrous sulfate / Folic Acid,MIN
Ginseng Preparation / Saw palmetto extract,MIN
Benzethonium / Diphenhydramine / Zinc Acetate,MIN
alpha Tocopherol / Ascorbic Acid / Docosahexaenoate / Eicosapentaenoate / Ferrous fumarate / Folic Acid / pyridoxine / tricalcium phosphate,MIN
Carbon Monoxide / Neon / Nitrogen / Oxygen,MIN
Carbon Dioxide / Nitrogen / Oxygen,MIN
dexchlorpheniramine / Dextromethorphan / Guaifenesin / Phenylephrine,MIN
hyaluronate / Lidocaine,MIN
meningococcal group A polysaccharide / meningococcal group C polysaccharide / MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP W-135 / MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP Y,MIN
CHROMIUM CITRATE / MANGANESE CITRATE / Vanadium,MIN
"Influenza Virus Vaccine, Inactivated, A-H1N1 (A-Brisbane-59-2007) strain / Influenza Virus Vaccine, Inactivated, A-H3N2 (A-Uruguay-716-2007) strain / Influenza Virus Vaccine, Inactivated, Influenza B (B-Florida-4-2006) strain",MIN
CHROMIUM PICOLINATE / Gamboge,MIN
Hydrofluoric Acid / Phosphoric acid / Sodium Fluoride,MIN
Glucosamine / Potassium,MIN
ombitasvir / paritaprevir / Ritonavir,MIN
ethynodiol / Quinestrol,MIN
Amoxicillin / Diclofenac,MIN
Atropine / Scopolamine / Simethicone,MIN
citiolone / Silymarin,MIN
aluminum acetate / boric acid,MIN
CATALASE / Superoxide Dismutase,MIN
Chondroitin Sulfates / Glucosamine / Ibuprofen,MIN
Benzethonium / Lidocaine,MIN
Camphor / Petrolatum,MIN
Calcium Chloride / Lactate / Potassium Chloride / Sodium Chloride,MIN
Cetylpyridinium / dyclonine,MIN
"L1 protein, Human papillomavirus type 11 Vaccine / L1 protein, Human papillomavirus type 16 Vaccine / L1 protein, Human papillomavirus type 18 Vaccine / L1 protein, Human papillomavirus type 31 Vaccine / L1 protein, Human papillomavirus type 33 Vaccine / L1 protein, Human papillomavirus type 45 Vaccine / L1 protein, Human papillomavirus type 52 Vaccine / L1 protein, Human papillomavirus type 58 Vaccine / L1 protein, Human papillomavirus type 6 Vaccine",MIN
Lidocaine / Prilocaine,MIN
Lecithin / Phosphatidylethanolamines / Phosphatidylinositols,MIN
Mechlorethamine / Terpin hydrate,MIN
dasabuvir / ombitasvir / paritaprevir / Ritonavir,MIN
Clotrimazole / hexamidine,MIN
Codeine / Guaifenesin / phenyltoloxamine,MIN
Chlormadinone / Ethinyl Estradiol,MIN
Bromhexine / fominoben,MIN
resorcinol / Sulfur / Triclosan,MIN
Ascorbic Acid / calcium phosphate,MIN
Allantoin / Coal Tar / Lactate,MIN
Ascorbic Acid / Biotin,MIN
Ascorbic Acid / Riboflavin,MIN
BUTETAMATE / HELICIN,MIN
Hydrocortisone / hydroquinone / Tretinoin,MIN
Lidocaine / methyl salicylate / Zinc Oxide,MIN
acexamic acid / Neomycin,MIN
Chlorhexidine / Phenylephrine,MIN
Clove oil / Eucalyptus oil / Menthol,MIN
buzepide metiodide / Haloperidol,MIN
cetrimonium / Lidocaine / Tyrothricin,MIN
Neisseria meningitidis serogroup B recombinant LP2086 A05 protein variant antigen / Neisseria meningitidis serogroup B recombinant LP2086 B01 protein variant antigen,MIN
Lidocaine / Zinc Sulfate,MIN
meningococcal group B vaccine / Neisseria meningitidis serogroup B recombinant FHBP fusion protein antigen / Neisseria meningitidis serogroup B recombinant NHBA fusion protein antigen / Neisseria meningitidis serogroup B strain NZ98/254 outer membrane vesicle,MIN
Ergonovine / Oxytocin,MIN
aluminum chloride / Potassium chlorate,MIN
Nitrofurantoin / Sulfadiazine,MIN
Dihydroergotamine / Etilefrine,MIN
Albuterol / Ambroxol,MIN
Mepivacaine / polidocanol,MIN
Dipyrone / TIEMONIUM,MIN
norfenefrine / pholedrine,MIN
crotamiton / fluocinolone,MIN
Cholecalciferol / Folic Acid,MIN
Mepivacaine / Norepinephrine,MIN
alginic acid / Aluminum Hydroxide,MIN
Formaldehyde / Glutaral,MIN
lopinavir / Ritonavir,MIN
chlorocresol / clorophene,MIN
Caffeine / Guarana preparation,MIN
Korean ginseng preparation / Siberian ginseng preparation / Vitamin B 12,MIN
Atropine / Hyoscyamine / Scopolamine,MIN
alginic acid / potassium bicarbonate,MIN
Mineral Oil / Petrolatum / Phenylephrine / Shark liver oil,MIN
"Prune preparation / sennosides, USP",MIN
"Plantago Seed / sennosides, USP",MIN
"calcium polycarbophil / sennosides, USP",MIN
Codeine / Guaifenesin / Promethazine,MIN
Hydrogen Peroxide / Lactate,MIN
enrofloxacin / silver sulfadiazine,MIN
Caffeine / Codeine / Pheniramine / Phenylephrine / Salicylic Acid,MIN
Caffeine / Phenylephrine,MIN
decamethrin / Piperonyl Butoxide,MIN
Amoxicillin / Sulbactam,MIN
Bile Salts / Cynara Preparation,MIN
Ambroxol / Astemizole / Butethamate / Phenylephrine,MIN
Ascorbic Acid / Rutin,MIN
bifonazole / Urea,MIN
alpha Tocopherol / Ascorbic Acid / Cholecalciferol / Copper Sulfate / Docusate / Folic Acid / Iron Carbonyl / Magnesium Oxide / pyridoxine / Riboflavin / Thiamine / Vitamin A / Vitamin B 12 / Zinc Sulfate,MIN
Praziquantel / Pyrantel,MIN
Ascorbic Acid / Calcium phosphate dibasic / Echinacea purpurea extract,MIN
Phytosterols / Saw palmetto extract,MIN
Glycerin / Lidocaine,MIN
Berberine / Cholecalciferol / Hops extract / Vitamin K,MIN
cuprous oxide / Folic Acid / Niacinamide / Zinc Oxide,MIN
Miconazole / Polymyxin B / prednisolone,MIN
Acetaminophen / Clemastine / Pseudoephedrine,MIN
palm oil / Soybean Oil,MIN
clorsulon / Ivermectin,MIN
Acetaminophen / Caffeine / Chlorpheniramine / Hydrocodone / Phenylephrine,MIN
"L1 protein, Human papillomavirus type 16 Vaccine / L1 protein, Human papillomavirus type 18 Vaccine",MIN
Hydroflumethiazide / Potassium / Rauwolfia preparation,MIN
hard maple pollen extract / red maple pollen extract / silver maple pollen extract,MIN
Naphazoline / Polysorbate 20,MIN
cyclobenzaprine / Magnesium Oxide,MIN
Ascorbic Acid / Beta Carotene / cuprous oxide / Vitamin E / Zinc Oxide,MIN
Deoxycholate / Pepsin A,MIN
Guaifenesin / Tetracycline,MIN
Benzocaine / Phenylephrine,MIN
normethadone / oxilofrine,MIN
Camphor / Capsaicin / Eucalyptus oil / Menthol / methyl salicylate,MIN
dexbrompheniramine / Dextromethorphan / Phenylephrine,MIN
Melatonin / pyridoxine,MIN
testosterone 17-phenylpropionate / testosterone isocaproate / Testosterone Propionate,MIN
"Coal Tar / Mercury, Ammoniated / Methenamine",MIN
Formaldehyde / Salicylic Acid,MIN
chloroxylenol / Lidocaine,MIN
Folic Acid / Polysaccharide iron complex,MIN
chromous chloride / Copper Sulfate / manganese chloride / zinc chloride,MIN
Estradiol / Ethinyl Estradiol / Levonorgestrel,MIN
adiphenine / Phenobarbital,MIN
Dipyrone / Scopolamine,MIN
ceftolozane / tazobactam,MIN
clostebol / Neomycin,MIN
Benzalkonium / Ethanol,MIN
Astemizole / clorazepate,MIN
Glycerin / Petrolatum,MIN
Furosemide / Penbutolol,MIN
gamma-Linolenate / linoleate,MIN
Diphenhydramine / Methaqualone,MIN
Sulfadiazine / tetroxoprim,MIN
Ascorbic Acid / Folic Acid,MIN
Benzocaine / Sulfur,MIN
Chlorhexidine / Lidocaine / pramoxine,MIN
Benzocaine / Tannic Acid,MIN
aldioxa / chloroxylenol,MIN
Mephenesin / Phenylbutazone,MIN
Capsaicin / Lidocaine,MIN
Glucosamine / S-Adenosylmethionine,MIN
"Docusate / sennosides, USP",MIN
Fusidate / Hydrocortisone,MIN
Oleate / polidocanol,MIN
Lactate / Urea,MIN
Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 18C capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 19F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 23F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 4 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 6B capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 9V capsular antigen diphtheria CRM197 protein conjugate vaccine,MIN
Thiamine / Thioctate,MIN
Coal Tar / pyrithione,MIN
Estradiol / Progesterone,MIN
glycol salicylate / Niacin / nonivamide,MIN
Leucine / Phenylalanine,MIN
Aspirin / Caffeine / Magnesium Salicylate,MIN
dimethicone / pramoxine,MIN
Allantoin / dimethicone,MIN
Ascorbic Acid / Iron Carbonyl,MIN
"potassium phosphate / Sodium Phosphate, Dibasic / Sodium Phosphate, Monobasic",MIN
Calcium Carbonate / soy protein isolate,MIN
Ergocalciferol / Zinc Oxide,MIN
Magnesium malate / malic acid / Vitamin B6,MIN
Garlic preparation / gugulu extract / Niacin,MIN
"Ascorbic Acid / Beta Carotene / CALCIUM CARBONATE, PRECIPITATED / Cholecalciferol / Folic Acid / Iron Carbonyl / Niacinamide / pyridoxine / Riboflavin / Thiamine / Vitamin B 12 / Vitamin E / Zinc Oxide",MIN
dimethicone / Mineral Oil,MIN
Niacin / ZINC CITRATE,MIN
Choline / Inositol / Niacin,MIN
Vitamin B 12 / Vitamin B6,MIN
bismuth aluminate / Docusate,MIN
Brompheniramine / Dextromethorphan / Guaifenesin / Phenylephrine,MIN
Glucose / magnesium acetate / Potassium Acetate / Sodium Chloride,MIN
Allantoin / Camphor / Menthol / phenol,MIN
Biotin / Cysteine / Silicon Dioxide,MIN
Benzocaine / Ethanol / methylbenzethonium,MIN
Glipizide / Metformin,MIN
Ascorbic Acid / BUTCHER'S BROOM Preparation / Hesperidin,MIN
Glucose / Magnesium Chloride / Potassium Chloride / Sodium Acetate / Sodium Chloride / Sodium gluconate,MIN
Calcium Chloride / Glucose / Lactate / Magnesium Chloride / Potassium Chloride / Sodium Acetate / Sodium Chloride,MIN
Estradiol / norgestimate,MIN
florfenicol / flunixin,MIN
Biotin / CHROMIUM PICOLINATE,MIN
Carbocysteine / oxolamine,MIN
Carbocysteine / Promethazine,MIN
Estradiol / Norethindrone,MIN
Ammonium Chloride / Benzoate / clobutinol,MIN
Estradiol / Levonorgestrel,MIN
Benzocaine / pectin,MIN
Folic Acid / Iron polysaccharide / Vitamin B 12,MIN
Ascorbic Acid / pectin / Zinc Gluconate,MIN
Ascorbic Acid / Vitamin B 12 / Zinc Gluconate,MIN
Benzocaine / Dextromethorphan / Glycerin,MIN
Cholecalciferol / CHROMIUM PICOLINATE,MIN
conivaptan / Glucose,MIN
Benzocaine / compound benzoin tincture (USP),MIN
"belladonna extract, USP / Phenobarbital",MIN
"Cinnarizine / ergoloid mesylates, USP",MIN
Ascorbic Acid / ferrous bisglycinate / Polysaccharide iron complex,MIN
methylsulfonylmethane / Molybdenum,MIN
penicillin G benzathine / Penicillin G Sodium,MIN
Menthol / methyl salicylate / tourmaline,MIN
Caffeine / Riboflavin / Thiamine / Vitamin B 12 / Vitamin B6,MIN
amylocaine / trichloroacetaldehyde,MIN
chloroxylenol / Copper Sulfate,MIN
"Influenza Virus Vaccine, Inactivated A-Brisbane-59-2007, IVR-148 (H1N1) strain / Influenza Virus Vaccine, Inactivated A-Uruguay-716-2007, NYMC X-175C (H3N2) strain / Influenza Virus Vaccine, Inactivated B-Brisbane-60-2008 strain",MIN
"ergoloid mesylates, USP / Vitamin B6",MIN
Cranberry preparation / Evening primrose extract / gamma-Linolenate / linoleate,MIN
Camphor / methyl salicylate,MIN
"Phenolphthalein / sennosides, USP",MIN
Ascorbic Acid / Biotin / Calcium Carbonate / Cupric oxide / Ferrous fumarate / Folic Acid / Magnesium Oxide / Niacinamide / Pantothenic Acid / Riboflavin / Thiamine / Vitamin A / Vitamin B 12 / Vitamin B6 / Vitamin E / Zinc Oxide,MIN
Calcium Carbonate / Cholecalciferol / soy protein isolate,MIN
Benzyl Alcohol / Zinc Acetate,MIN
Chlorpheniramine / Dextromethorphan / guaiacolsulfonate / Guaifenesin / Pseudoephedrine,MIN
guaiacolsulfonate / Promethazine,MIN
Allantoin / dimethicone / Menthol,MIN
ormetoprim / Sulfadimethoxine,MIN
dipropizine / GUAIACOL ETHYLGLYCOLATE,MIN
Chymosin / Pepsin A,MIN
Melatonin / theanine,MIN
Hydrocortisone / Ketoconazole,MIN
Ammonium Chloride / Potassium Iodide,MIN
Neisseria meningitidis serogroup A capsular polysaccharide diphtheria toxoid protein conjugate vaccine / Neisseria meningitidis serogroup C capsular polysaccharide diphtheria toxoid protein conjugate vaccine / Neisseria meningitidis serogroup W-135 capsular polysaccharide diphtheria toxoid protein conjugate vaccine / Neisseria meningitidis serogroup Y capsular polysaccharide diphtheria toxoid protein conjugate vaccine,MIN
Allantoin / Menthol,MIN
Calcium Citrate / Cholecalciferol / magnesium citrate,MIN
Benzocaine / Menthol / methyl salicylate,MIN
Ascorbic Acid / Vitamin B6 / ZINC CITRATE,MIN
Glucosamine / methylsulfonylmethane,MIN
black currant oil / Vitamin E,MIN
DOBESILIC ACID / Flunarizine,MIN
adipic acid / Ammonium,MIN
Ascorbic Acid / Docusate / Folic Acid / Iron Carbonyl / Vitamin B 12,MIN
Acetaminophen / Racemethionine,MIN
Clioquinol / phthalylsulfathiazole,MIN
boric acid / Coal Tar,MIN
Oleandomycin / Tetracycline,MIN
Acetic Acid / Salicylic Acid,MIN
Acetic Acid / aluminum sulfate,MIN
Acetic Acid / aluminum acetate,MIN
cinametic acid / Metoclopramide / Simethicone,MIN
Tetracaine / Tyrothricin,MIN
Benzocaine / Dequalinium / Tyrothricin,MIN
Lovastatin / Niacin,MIN
Acetic Acid / Desonide,MIN
Quinidine / Verapamil,MIN
Estradiol / Estriol / Norethindrone,MIN
Lidocaine / Tyrothricin,MIN
Ascorbic Acid / calcium lactate,MIN
benzylparaben / propylparaben,MIN
Glycerin / Petrolatum / Phenylephrine / Shark liver oil,MIN
pantothenate / Vitamin B6,MIN
Hydrochlorothiazide / Triamterene / Verapamil,MIN
bamethan / Escin,MIN
Citric Acid / Pepsin A,MIN
Diphenhydramine / fomocain / Tyrothricin,MIN
Hydrocortisone / Sodium Chloride / Urea,MIN
Estradiol / Hexachlorophene,MIN
Benzocaine / lapyrium / Tyrothricin,MIN
Hydrocortisone / Sulfacetamide,MIN
piroctone olamine / Salicylic Acid,MIN
Amiloride / Metolazone,MIN
Choline / Methionine,MIN
Chlorthalidone / Hydralazine / Oxprenolol,MIN
Calcium Gluconate / calcium lactate,MIN
ensulizole / Zinc Oxide,MIN
Loperamide / Simethicone,MIN
calcium phosphate / Sodium Fluoride,MIN
Clonidine / Hydrochlorothiazide / Triamterene,MIN
Allantoin / Benzalkonium,MIN
Ascorbic Acid / Quinine,MIN
Hydrochlorothiazide / Verapamil,MIN
Chlorpheniramine / Guaifenesin,MIN
Deoxyribonucleases / Plasmin,MIN
resorcinol / Salicylic Acid / sodium thiosulfate,MIN
Amoxicillin / Sulfinpyrazone,MIN
Chlorpheniramine / Noscapine / Phenylpropanolamine,MIN
Alanine / Arginine / Glucose / Glycine / Histidine / Isoleucine / Leucine / Lysine / Methionine / Phenylalanine / Proline / Threonine / Tryptophan / Tyrosine / Valine,MIN
Clotrimazole / Urea,MIN
calcium hydroxide / Zinc Oxide,MIN
"Influenza Virus Vaccine, Inactivated A-Brisbane-10-2007 (H3N2)-like virus (A-Uruguay-716-2007 NYMC X-175C) strain / Influenza Virus Vaccine, Inactivated A-Brisbane-59-2007, IVR-148 (H1N1) strain / Influenza Virus Vaccine, Inactivated, B-Florida-4-2006-like virus (B-Florida-4-2006) strain",MIN
Ascorbic Acid / Folic Acid / Niacinamide / pyridoxine / Riboflavin / Sodium Fluoride / Thiamine / Vitamin A / Vitamin B 12 / Vitamin D / Vitamin E,MIN
demelverin / Trihexyphenidyl,MIN
prednisolone / Trimeprazine,MIN
Methionine / Silymarin,MIN
acemetacin / Chlorzoxazone,MIN
naftazone / Rutin,MIN
Dequalinium / Tyrothricin,MIN
oxeladin / reproterol,MIN
Ascorbic Acid / potassium citrate,MIN
Ibuprofen / LEVOMENTHOL,MIN
ethamivan / etofylline / Hexobendine,MIN
Hyoscyamine / phenyltoloxamine,MIN
Eugenol / Guaiacol,MIN
Bendroflumethiazide / Reserpine,MIN
norfenefrine / Pentylenetetrazole,MIN
insulin degludec / liraglutide,MIN
Arginine / Ginseng Preparation,MIN
Folic Acid / Potassium gluconate,MIN
Lysine / Zinc Oxide,MIN
Acetaminophen / Caffeine / homatropine,MIN
Aluminum Oxide / Simethicone,MIN
Benzocaine / Zinc Sulfate,MIN
influenza A virus A/Bolivia/559/2013 (H1N1) antigen / influenza A virus A/New Caledonia/71/2014 (H3N2) antigen / influenza B virus B/Brisbane/60/2008 antigen / influenza B virus B/Phuket/3073/2013 antigen,MIN
influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen / influenza B virus B/Brisbane/46/2015 antigen / influenza B virus B/Phuket/3073/2013 antigen,MIN
Acetaminophen / Ascorbic Acid / Eucalyptol,MIN
Ascorbic Acid / Bee pollen,MIN
"LIVER,DESICCATED / Phenobarbital",MIN
emtricitabine / tenofovir disoproxil,MIN
Garlic preparation / Inositol / policosanol,MIN
Ginseng Preparation / ST. JOHN'S WORT EXTRACT,MIN
Ascorbic Acid / Ferrous fumarate / Folic Acid,MIN
Carbon Dioxide / Helium,MIN
Benzyl Alcohol / Camphor / Menthol,MIN
Ascorbic Acid / Ferrous fumarate / Folic Acid / Intrinsic factor / Vitamin B 12,MIN
Triclosan / Undecylenate,MIN
Biotin / Folic Acid / Magnesium Oxide / pantothenate / Vitamin A / Vitamin E,MIN
Benzethonium / Epinephrine,MIN
Lysine / Niacinamide / Thiamine,MIN
Diazepam / fenproporex,MIN
Calcium polystyrene sulfonate product / Methylcellulose,MIN
"Sodium Fluoride / Sodium Phosphate, Monobasic",MIN
4-Aminobenzoate / Salicylic Acid,MIN
boric acid / Phenylephrine,MIN
Acetaminophen / Calcium Carbonate / magnesium carbonate / Magnesium Oxide,MIN
Dipyrone / homatropine,MIN
Cetrimides / Chlorhexidine,MIN
Choline / Guaifenesin / Phenylephrine,MIN
Atropine / Hyoscyamine / Methenamine / phenyl salicylate,MIN
Diazepam / Hyoscyamine,MIN
Choline / Glutamine / Inositol,MIN
Hyoscyamine / Papaverine,MIN
Clobetasone / Neomycin,MIN
lyapolate / Niacin,MIN
Echinacea purpurea extract / Goldenseal extract,MIN
Ascorbic Acid / ferrous gluconate / Vitamin B 12,MIN
Thiamine / Vitamin B6,MIN
Ascorbic Acid / Menthol,MIN
Acetaminophen / aluminum acetate / Chlorpheniramine / Phenylpropanolamine,MIN
Hops extract / Skullcap preparation / valerian root extract,MIN
Carbon Dioxide / Helium / Hydrogen / Nitrogen / Oxygen,MIN
guinea pig hair extract / Guinea pig skin extract,MIN
Chlorzoxazone / Flufenamic Acid,MIN
Iodoquinol / Papaverine / succinylsulfathiazole,MIN
Thiamine / Vitamin E,MIN
Diphenhydramine / Lidocaine,MIN
Lidocaine / Neomycin,MIN
Diazepam / Scopolamine,MIN
